week,country,channel,installs,roas_w0,roas_w1,roas_w2,roas_w3,roas_w4,roas_w5,roas_w6,lifetime_value_w0,lifetime_value_w4,lifetime_value_w1,lifetime_value_w2,lifetime_value_w3,lifetime_value_w5,lifetime_value_w6,lifetime_value_ad_w0,lifetime_value_ad_w1,lifetime_value_ad_w2,lifetime_value_ad_w3,lifetime_value_ad_w4,lifetime_value_ad_w5,lifetime_value_ad_w6,lifetime_value_iap_w0,lifetime_value_iap_w1,lifetime_value_iap_w2,lifetime_value_iap_w3,lifetime_value_iap_w4,lifetime_value_iap_w5,lifetime_value_iap_w6,ecpi,trial started_w0_events_cost_cohort,cost_per_paying_user_d0
2024-04-01,Iraq,Organic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Ireland,Google Ads,29,0.5138,0.6163,0.6163,0.6163,0.6163,0.6163,0.6163,0.088,0.1056,0.1056,0.1056,0.1056,0.1056,0.1056,0.088,0.1056,0.1056,0.1056,0.1056,0.1056,0.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1713,0.0,0.0
2024-04-01,Ireland,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.1191,0.1191,0.1191,0.1191,0.1191,0.1191,0.0112,0.1191,0.1191,0.1191,0.1191,0.1191,0.1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Israel,Organic,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.0452,0.0465,0.0465,0.0465,0.0465,0.0465,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Italy,Google Ads,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Italy,Organic,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0506,0.0466,0.0495,0.0504,0.0508,0.0509,0.0435,0.0466,0.0495,0.0504,0.0506,0.0508,0.0509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Jamaica,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Japan,Google Ads,8,0.3752,0.3752,0.3752,0.3752,0.3752,0.3752,0.3752,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531,0.0,0.0
2024-04-01,Japan,Organic,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0163,0.0161,0.0163,0.0163,0.0163,0.0163,0.016,0.0161,0.0163,0.0163,0.0163,0.0163,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Jordan,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Kazakhstan,Organic,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374,0.0469,0.043,0.0455,0.0469,0.047,0.047,0.0374,0.043,0.0455,0.0469,0.0469,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Kenya,Organic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Kuwait,Organic,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646,0.0682,0.0664,0.0664,0.0682,0.0682,0.0683,0.0646,0.0664,0.0664,0.0682,0.0682,0.0682,0.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Kyrgyzstan,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0241,0.0241,0.0241,0.0241,0.0241,0.0241,0.0232,0.0241,0.0241,0.0241,0.0241,0.0241,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Latvia,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218,0.0721,0.0218,0.0218,0.0219,0.0721,0.0721,0.0218,0.0218,0.0218,0.0219,0.0721,0.0721,0.0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Lebanon,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Libya,Google Organic Search,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362,0.0382,0.0362,0.0382,0.0382,0.0382,0.0382,0.0362,0.0362,0.0382,0.0382,0.0382,0.0382,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Libya,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Liechtenstein,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2252,0.0,0.0
2024-04-01,Lithuania,Organic,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0363,0.0321,0.0323,0.0363,0.0488,0.0588,0.0232,0.0321,0.0323,0.0363,0.0363,0.0488,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Luxembourg,Google Ads,3,0.2044,0.2044,0.2044,0.2044,0.2044,0.2044,0.2044,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582,0.0,0.0
2024-04-01,Macao,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534,0.0241,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,"Macedonia, The Former Yugoslav Republic Of",Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Madagascar,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Madagascar,Organic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Malawi,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Malaysia,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Malaysia,Organic,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864,0.8182,0.3462,0.5033,0.661,0.8182,0.8182,0.0263,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,0.1601,0.3197,0.4768,0.6345,0.7918,0.7918,0.7918,0.0,0.0,0.0
2024-04-01,Maldives,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Malta,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Martinique,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Mauritius,Organic,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0184,0.0172,0.0184,0.0184,0.0184,0.0184,0.0172,0.0172,0.0184,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Mayotte,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Mexico,Google Ads,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0539,0.0541,0.0539,0.0541,0.0541,0.0545,0.0545,0.0539,0.0539,0.0541,0.0541,0.0541,0.0545,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Mexico,Organic,1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0375,0.0356,0.0368,0.0372,0.0376,0.0378,0.0337,0.0356,0.0368,0.0372,0.0375,0.0376,0.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,"Micronesia, Federated States Of",Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Moldova,Organic,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0328,0.0328,0.0328,0.0328,0.0328,0.0328,0.0323,0.0328,0.0328,0.0328,0.0328,0.0328,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Mongolia,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Montenegro,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Morocco,Organic,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0227,0.0185,0.0226,0.0226,0.0227,0.0227,0.0185,0.0185,0.0226,0.0226,0.0227,0.0227,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Mozambique,Organic,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Myanmar,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Namibia,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Nepal,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Netherlands,Google Ads,35,0.4814,0.4814,0.4824,0.4824,0.5016,0.5016,0.5016,0.0953,0.0993,0.0953,0.0955,0.0955,0.0993,0.0993,0.0953,0.0953,0.0955,0.0955,0.0993,0.0993,0.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979,0.0,0.0
2024-04-01,Netherlands,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,New Caledonia,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,0.0494,0.0433,0.0494,0.0494,0.0494,0.0494,0.0433,0.0433,0.0494,0.0494,0.0494,0.0494,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,New Zealand,Google Ads,78,0.2178,0.2462,0.2469,0.2667,0.2877,0.2884,0.2884,0.0884,0.1168,0.1,0.1002,0.1083,0.1171,0.1171,0.0884,0.1,0.1002,0.1083,0.1168,0.1171,0.1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,5.2783,0.0
2024-04-01,New Zealand,Organic,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0328,0.0328,0.0328,0.0328,0.036,0.036,0.0328,0.0328,0.0328,0.0328,0.0328,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Nicaragua,Organic,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Nigeria,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Norway,Organic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Oman,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Pakistan,Google Ads,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Pakistan,Organic,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Panama,Organic,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0307,0.0282,0.0282,0.0295,0.0308,0.0308,0.0278,0.0282,0.0282,0.0295,0.0307,0.0308,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Paraguay,Organic,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0179,0.017,0.0176,0.0177,0.0179,0.0179,0.0164,0.017,0.0176,0.0177,0.0179,0.0179,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Peru,Organic,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0967,0.0962,0.0963,0.0967,0.0968,0.099,0.0174,0.018,0.0181,0.0184,0.0185,0.0185,0.0207,0.0392,0.0782,0.0782,0.0782,0.0782,0.0782,0.0782,0.0,0.0,0.0
2024-04-01,Philippines,Google Ads,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0097,0.0056,0.0056,0.0056,0.0097,0.0097,0.0056,0.0056,0.0056,0.0056,0.0097,0.0097,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Philippines,Organic,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0359,0.0307,0.0334,0.0345,0.0361,0.0363,0.0271,0.0307,0.0334,0.0345,0.0359,0.0361,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Poland,Organic,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0308,0.0307,0.0307,0.0307,0.0308,0.0308,0.0266,0.0307,0.0307,0.0307,0.0308,0.0308,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Portugal,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Portugal,Organic,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351,0.0373,0.036,0.036,0.0373,0.0374,0.0374,0.0351,0.036,0.036,0.0373,0.0373,0.0374,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Puerto Rico,Facebook Web,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Puerto Rico,Organic,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.113,0.11,0.113,0.113,0.113,0.113,0.087,0.11,0.113,0.113,0.113,0.113,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Qatar,Organic,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835,0.0836,0.0835,0.0836,0.0836,0.0836,0.0836,0.0835,0.0835,0.0836,0.0836,0.0836,0.0836,0.0836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Republic Of Congo,Organic,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545,0.0547,0.0545,0.0545,0.0545,0.0547,0.0547,0.0545,0.0545,0.0545,0.0545,0.0547,0.0547,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Reunion,Organic,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342,0.0395,0.0343,0.0395,0.0395,0.0395,0.0395,0.0342,0.0343,0.0395,0.0395,0.0395,0.0395,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Romania,Organic,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377,0.0491,0.0454,0.0455,0.0475,0.0491,0.0491,0.0377,0.0454,0.0455,0.0475,0.0491,0.0491,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Russia,Google Ads,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0261,0.0262,0.0262,0.0262,0.0262,0.0262,0.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Russia,Organic,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0236,0.011,0.011,0.011,0.0236,0.0236,0.011,0.011,0.011,0.011,0.0236,0.0236,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Rwanda,Organic,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Saudi Arabia,Organic,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587,0.085,0.0591,0.085,0.085,0.085,0.085,0.0587,0.0591,0.085,0.085,0.085,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Senegal,Organic,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186,0.019,0.0186,0.019,0.019,0.019,0.019,0.0186,0.0186,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Serbia,Organic,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,0.0421,0.0418,0.0421,0.0421,0.0421,0.0421,0.0416,0.0418,0.0421,0.0421,0.0421,0.0421,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Seychelles,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Sierra Leone,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Singapore,Organic,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142,3.3539,2.2586,3.3538,3.3538,3.3539,3.3539,0.0387,0.0567,0.0584,0.0584,0.0585,0.0585,0.0585,1.1034,2.2019,3.2954,3.2954,3.2954,3.2954,3.2954,0.0,0.0,0.0
2024-04-01,Slovakia,Google Ads,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Slovakia,Organic,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428,0.0439,0.0428,0.0439,0.0439,0.0449,0.0449,0.0428,0.0428,0.0439,0.0439,0.0439,0.0449,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Slovenia,Organic,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605,0.1003,0.0605,0.1002,0.1003,0.1003,0.1003,0.0605,0.0605,0.1002,0.1003,0.1003,0.1003,0.1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Somalia,Organic,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,South Africa,Google Organic Search,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,South Africa,Organic,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749,0.101,0.0993,0.1001,0.1008,0.1018,0.1021,0.0511,0.0524,0.0532,0.054,0.0541,0.0549,0.0553,0.0238,0.0469,0.0469,0.0469,0.0469,0.0469,0.0469,0.0,0.0,0.0
2024-04-01,South Korea,Google Ads,9,0.063,0.1702,0.3051,0.3051,0.3051,0.3051,0.3088,0.017,0.0823,0.0459,0.0823,0.0823,0.0823,0.0833,0.017,0.0459,0.0823,0.0823,0.0823,0.0823,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696,0.0,0.0
2024-04-01,South Korea,Organic,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Spain,Google Ads,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
